file_name	xml_file	bmp_exists	num_segments	segment_ranges
ae26_038	ae26_038.xml	True	7	27-69; 78-102; 119-126; 141-147; 161-196; 277-307; 315-404
ae26_039	ae26_039.xml	True	7	82-82; 163-184; 197-239; 262-335; 366-385; 418-418; 460-471
ae26_040	ae26_040.xml	True	4	99-122; 183-206; 218-245; 260-278
ae26_041	ae26_041.xml	True	7	43-111; 121-140; 148-189; 205-262; 292-322; 341-358; 368-379
ae26_042	ae26_042.xml	True	5	85-97; 155-176; 192-270; 282-293; 303-312
ae26_043	ae26_043.xml	True	6	86-94; 143-143; 152-205; 213-227; 241-248; 264-270
ae26_044	ae26_044.xml	True	6	39-68; 104-104; 130-183; 190-210; 229-244; 254-269
ae26_045	ae26_045.xml	True	7	90-119; 129-180; 216-225; 232-285; 326-346; 354-379; 393-420
ae26_046	ae26_046.xml	True	9	50-88; 98-124; 159-197; 217-238; 247-257; 266-285; 343-365; 384-460; 468-487
ae26_047	ae26_047.xml	True	3	84-129; 158-163; 232-263
ae26_048	ae26_048.xml	True	7	72-107; 139-198; 204-216; 265-290; 347-371; 381-384; 423-454
ae26_049	ae26_049.xml	True	7	112-173; 181-205; 236-243; 254-262; 270-324; 407-431; 478-500
ae26_050	ae26_050.xml	True	16	39-107; 119-143; 153-173; 190-232; 261-266; 274-288; 333-367; 388-407; 421-463; 471-490; 507-533; 543-550; 559-598; 699-739; 751-751; 798-802
ae26_051	ae26_051.xml	True	4	99-123; 143-171; 213-261; 282-318
ae26_052	ae26_052.xml	True	8	102-114; 190-200; 207-219; 246-253; 262-271; 284-344; 373-377; 434-453
ae26_053	ae26_053.xml	True	5	92-139; 149-149; 175-213; 235-275; 298-298
ae26_054	ae26_054.xml	True	16	53-116; 126-150; 161-174; 196-223; 249-255; 267-302; 347-378; 395-413; 428-458; 466-491; 503-521; 529-544; 552-588; 684-721; 734-749; 804-827
ae26_055	ae26_055.xml	True	4	53-66; 82-101; 124-154; 162-180
ae26_056	ae26_056.xml	True	8	105-105; 158-170; 187-236; 259-267; 278-284; 294-304; 357-396; 407-424
ae26_057	ae26_057.xml	True	8	45-91; 102-128; 144-177; 191-247; 255-267; 301-320; 332-350; 358-374
ae26_058	ae26_058.xml	True	11	57-74; 103-113; 152-152; 184-229; 250-269; 283-303; 324-337; 344-373; 453-490; 509-552; 560-584
ae26_059	ae26_059.xml	True	13	38-95; 106-117; 126-133; 203-216; 225-249; 270-285; 294-311; 317-355; 395-442; 462-484; 495-534; 554-576; 586-593
ae26_060	ae26_060.xml	True	4	76-104; 113-133; 142-163; 198-233
ae29_001	ae29_001.xml	True	3	157-157; 222-281; 295-295
ae29_002	ae29_002.xml	True	5	49-101; 109-127; 134-192; 217-244; 256-265
ae29_003	ae29_003.xml	True	10	42-68; 82-82; 120-130; 170-187; 221-221; 274-342; 392-392; 462-501; 509-532; 541-564
ae29_004	ae29_004.xml	True	10	64-74; 86-128; 136-145; 164-199; 210-221; 232-255; 328-346; 362-390; 403-453; 472-524
ae29_005	ae29_005.xml	True	9	26-51; 73-100; 109-142; 163-202; 250-286; 381-381; 389-399; 409-435; 467-497
ae29_006	ae29_006.xml	True	10	44-70; 81-104; 114-114; 152-178; 186-200; 209-218; 229-264; 300-309; 322-327; 369-385
ae29_007	ae29_007.xml	True	3	38-53; 62-116; 131-207
ae29_008	ae29_008.xml	True	7	30-30; 60-75; 110-137; 189-228; 236-263; 285-326; 335-351
ae29_009	ae29_009.xml	True	9	39-60; 78-96; 101-144; 171-180; 192-198; 212-245; 260-279; 316-316; 358-388
ae29_010	ae29_010.xml	True	8	89-104; 113-113; 147-163; 183-204; 213-225; 235-244; 250-386; 438-463
ae29_011	ae29_011.xml	True	9	49-73; 81-127; 136-143; 166-171; 219-289; 300-323; 382-396; 410-444; 462-484
ae29_012	ae29_012.xml	True	10	63-71; 80-87; 97-123; 146-170; 176-187; 199-239; 277-364; 371-384; 406-433; 441-489
ae29_013	ae29_013.xml	True	9	35-43; 69-105; 129-129; 165-165; 200-222; 229-253; 275-295; 314-341; 351-357
ae29_014	ae29_014.xml	True	3	103-118; 146-198; 210-222
ae29_015	ae29_015.xml	True	5	50-111; 123-145; 165-238; 245-260; 268-338
ae29_016	ae29_016.xml	True	14	64-118; 123-132; 144-151; 160-195; 219-289; 324-334; 346-351; 367-385; 414-462; 490-502; 519-562; 594-624; 643-668; 678-685
ae29_017	ae29_017.xml	True	5	64-86; 92-132; 155-170; 205-222; 262-286
ae29_018	ae29_018.xml	True	5	72-85; 128-169; 197-233; 273-299; 305-320
ae29_019	ae29_019.xml	True	3	81-112; 118-140; 175-244
ae29_020	ae29_020.xml	True	12	55-75; 82-96; 118-146; 167-168; 212-228; 241-286; 321-354; 387-398; 405-423; 453-475; 494-496; 545-559
ae29_021	ae29_021.xml	True	4	28-79; 86-96; 1044-147; 159-159
ae29_022	ae29_022.xml	True	7	70-70; 106-127; 151-176; 218-253; 269-286; 323-323; 382-406
ae29_023	ae29_023.xml	True	7	175-188; 195-261; 267-290; 324-347; 446-454; 481-547; 553-590
ae29_024	ae29_024.xml	True	5	36-86; 143-192; 198-211; 235-316; 324-334
ae29_025	ae29_025.xml	True	16	16-38; 48-81; 114-144; 151-163; 173-186; 196-227; 282-316; 324-375; 385-398; 420-420; 448-458; 490-506; 520-527; 604-604; 649-672; 678-702
ae29_026	ae29_026.xml	True	7	29-51; 91-91; 130-140; 158-178; 183-196; 206-206; 269-284
ae29_027	ae29_027.xml	True	6	28-76; 94-94; 131-142; 157-177; 201-201; 238-249
ae29_028	ae29_028.xml	True	7	57-105; 113-124; 138-164; 177-188; 223-230; 273-286; 299-316
ae29_029	ae29_029.xml	True	8	39-52; 61-61; 89-112; 129-138; 147-161; 172-172; 250-274; 282-282
ae29_030	ae29_030.xml	True	7	45-80; 101-124; 147-171; 188-211; 255-255; 305-311; 324-334
ae29_031	ae29_031.xml	True	7	90-109; 115-133; 181-181; 214-221; 233-234; 294-361; 365-373
ae29_032	ae29_032.xml	True	7	128-128; 143-195; 202-216; 224-248; 272-298; 316-331; 348-349
ae29_033	ae29_033.xml	True	11	83-83; 109-117; 136-158; 187-187; 222-229; 241-267; 313-334; 353-376; 387-406; 421-450; 459-471
ae29_034	ae29_034.xml	True	10	89-96; 121-134; 146-146; 176-192; 215-237; 285-309; 332-332; 369-382; 389-437; 447-497
ae29_035	ae29_035.xml	True	10	75-92; 101-133; 156-194; 282-282; 293-352; 362-397; 498-498; 543-543; 583-622; 630-640
ae29_036	ae29_036.xml	True	8	73-87; 107-125; 138-158; 183-204; 223-250; 260-270; 283-318; 377-390
ae29_037	ae29_037.xml	True	12	131-131; 170-184; 192-227; 247-289; 326-340; 366-417; 477-520; 528-550; 569-598; 4-640; 648-648; 697-727
ae29_038	ae29_038.xml	True	2	49-83; 99-127
ae29_039	ae29_039.xml	True	9	21-40; 68-82; 90-114; 143-170; 221-230; 288-319; 327-334; 341-357; 399-416
ae29_040	ae29_040.xml	True	4	51-76; 85-108; 128-128; 180-192
ae29_041	ae29_041.xml	True	6	34-78; 100-100; 152-175; 182-200; 220-238; 248-259
ae29_042	ae29_042.xml	True	4	57-149; 177-177; 219-255; 262-271
ae29_043	ae29_043.xml	True	8	43-70; 84-103; 126-140; 176-198; 207-240; 281-287; 296-344; 411-430
ae29_044	ae29_044.xml	True	12	77-77; 120-146; 165-165; 200-229; 307-317; 345-393; 402-423; 451-501; 527-552; 559-572; 582-614; 624-624
ae29_045	ae29_045.xml	True	8	32-71; 90-90; 124-142; 149-174; 200-226; 251-251; 321-350; 361-365
ae29_046	ae29_046.xml	True	10	88-94; 117-137; 152-195; 224-230; 241-247; 260-287; 351-355; 384-384; 405-418; 440-440
ae29_047	ae29_047.xml	True	7	66-124; 136-142; 152-168; 185-216; 246-251; 274-288; 300-310
ae29_048	ae29_048.xml	True	11	82-82; 112-121; 142-164; 188-196; 231-241; 252-269; 317-332; 354-372; 381-400; 419-447; 465-465
ae29_049	ae29_049.xml	True	3	74-111; 155-214; 224-245
ae29_050	ae29_050.xml	True	3	141-159; 201-211; 225-266
ae29_051	ae29_051.xml	True	6	40-57; 66-89; 105-134; 145-185; 209-211; 221-225
ae29_052	ae29_052.xml	True	5	29-29; 61-61; 103-120; 142-166; 181-211
ae29_053	ae29_053.xml	True	10	80-80; 121-131; 145-145; 178-195; 224-231; 273-318; 340-340; 382-390; 398-432; 440-481
ae29_054	ae29_054.xml	True	6	26-36; 57-76; 85-109; 131-175; 200-218; 230-232
ae29_055	ae29_055.xml	True	14	141-141; 167-184; 193-220; 243-274; 316-324; 358-380; 448-475; 487-505; 527-543; 557-578; 590-590; 633-651; 673-693; 704-714
ae29_056	ae29_056.xml	True	3	38-64; 83-133; 153-155
ae29_057	ae29_057.xml	True	12	64-82; 89-102; 126-144; 167-181; 216-225; 245-262; 299-325; 361-368; 383-395; 425-440; 458-464; 512-522
ae29_058	ae29_058.xml	True	5	39-61; 76-90; 131-131; 176-188; 196-203
ae29_059	ae29_059.xml	True	3	72-101; 113-124; 147-194
ae37_001	ae37_001.xml	True	6	40-40; 61-61; 95-95; 125-125; 165-170; 192-192
ae37_002	ae37_002.xml	True	8	81-88; 131-160; 191-212; 245-262; 273-292; 353-365; 383-421; 428-428
ae37_003	ae37_003.xml	True	5	32-32; 58-80; 107-123; 131-134; 153-183
ae37_004	ae37_004.xml	True	9	38-38; 56-56; 95-95; 114-116; 131-131; 156-193; 230-230; 249-271; 291-306
ae37_005	ae37_005.xml	True	7	76-81; 103-108; 125-167; 175-214; 261-273; 297-305; 314-321
ae37_006	ae37_006.xml	True	9	49-49; 84-98; 147-147; 180-180; 207-207; 228-235; 270-277; 296-296; 308-308
ae37_007	ae37_007.xml	True	14	33-56; 81-98; 133-140; 156-156; 171-171; 196-214; 255-275; 296-296; 330-330; 351-404; 424-424; 456-456; 494-501; 509-509
ae37_008	ae37_008.xml	True	16	42-42; 57-74; 110-133; 139-139; 158-158; 182-223; 260-286; 303-320; 338-348; 376-384; 417-429; 461-491; 502-520; 557-557; 601-604; 614-619
ae37_009	ae37_009.xml	True	12	39-39; 65-77; 95-115; 159-176; 226-226; 254-268; 278-291; 229-351; 376-376; 389-389; 400-443; 451-467
ae37_010	ae37_010.xml	True	4	44-59; 91-123; 159-199; 230-231
ae37_011	ae37_011.xml	True	3	33-36; 72-103; 130-177
ae37_012	ae37_012.xml	True	4	47-67; 103-134; 177-182; 191-203
ae37_013	ae37_013.xml	True	3	41-41; 64-108; 152-192
ae37_014	ae37_014.xml	True	6	15-15; 37-37; 60-60; 86-92; 132-132; 146-146
ae37_015	ae37_015.xml	True	14	76-76; 90-90; 115-149; 174-205; 241-241; 274-332; 368-388; 397-404; 430-444; 464-500; 512-512; 554-554; 570-570; 584-584
ae37_016	ae37_016.xml	True	10	48-48; 60-77; 98-98; 137-137; 175-179; 188-207; 245-245; 292-292; 316-339; 358-394
ae37_017	ae37_017.xml	True	3	92-104; 154-154; 176-212
ae37_018	ae37_018.xml	True	6	53-57; 90-111; 137-142; 170-231; 234-234; 249-249
ae37_019	ae37_019.xml	True	10	54-60; 93-93; 118-118; 154-154; 184-192; 218-245; 287-302; 334-334; 365-422; 434-450
ae37_020	ae37_020.xml	True	4	37-53; 84-89; 129-143; 182-182
ae37_021	ae37_021.xml	True	11	42-86; 110-122; 157-166; 184-184; 200-200; 227-252; 359-363; 377-397; 416-416; 454-454; 470-470
ae37_022	ae37_022.xml	True	11	45-50; 78-78; 99-113; 139-139; 155-155; 183-216; 249-260; 291-291; 313-323; 345-347; 356-356
ae37_023	ae37_023.xml	True	7	27-32; 47-77; 102-117; 152-161; 223-233; 249-252; 278-310
ae37_024	ae37_024.xml	True	4	29-40; 79-93; 130-140; 174-174
ae37_025	ae37_025.xml	True	8	39-42; 71-99; 140-206; 211-211; 224-224; 249-274; 321-321; 340-346
ae37_026	ae37_026.xml	True	9	43-53; 66-84; 123-140; 156-156; 180-180; 200-209; 247-247; 278-295; 327-357
ae37_027	ae37_027.xml	True	5	51-51; 82-82; 106-106; 126-126; 142-142
ae37_028	ae37_028.xml	True	9	41-48; 68-75; 86-94; 136-148; 170-172; 182-182; 205-205; 234-249; 158-275
ae37_029	ae37_029.xml	True	9	102-113; 124-124; 175-175; 187-187; 208-240; 290-300; 309-314; 337-337; 363-410
ae37_030	ae37_030.xml	True	10	36-57; 103-107; 162-170; 195-267; 276-284; 301-301; 325-344; 382-398; 431-431; 454-454
ae37_031	ae37_031.xml	True	9	51-62; 91-97; 148-148; 184-184; 205-205; 220-236; 269-285; 296-296; 319-319
ae37_032	ae37_032.xml	True	8	69-69; 96-133; 139-139; 151-151; 174-174; 204-204; 221-235; 276-284
ae37_033	ae37_033.xml	True	5	45-45; 55-55; 77-107; 150-150; 167-167
ae37_034	ae37_034.xml	True	14	53-53; 66-66; 88-106; 139-167; 194-194; 200-200; 229-256; 300-300; 331-336; 370-400; 427-440; 449-463; 484-484; 503-503
ae37_035	ae37_035.xml	True	9	32-32; 44-62; 98-107; 145-150; 173-173; 191-191; 226-227; 246-291; 300-320
ae37_036	ae37_036.xml	True	10	39-44; 66-66; 88-139; 150-160; 171-171; 188-188; 209-233; 259-276; 314-314; 360-360
ae37_037	ae37_037.xml	True	7	58-58; 78-90; 107-159; 167-171; 200-215; 240-240; 253-253
ae37_038	ae37_038.xml	True	4	56-56; 88-88; 110-110; 133-133
ae37_039	ae37_039.xml	True	12	80-83; 92-98; 129-151; 182-195; 245-260; 272-300; 338-368; 422-422; 440-440; 484-484; 500-519; 562-570
ae37_040	ae37_040.xml	True	7	49-54; 72-114; 146-150; 177-185; 233-233; 263-263; 291-294
ae37_041	ae37_041.xml	True	6	53-53; 71-83; 123-123; 145-145; 181-181; 216-233
ae37_042	ae37_042.xml	True	4	62-74; 97-101; 122-161; 197-197
ae37_043	ae37_043.xml	True	3	73-73; 117-152; 164-178
ae37_044	ae37_044.xml	True	11	41-56; 86-90; 107-117; 144-156; 193-193; 219-221; 243-272; 317-337; 347-347; 366-375; 413-413
ae37_045	ae37_045.xml	True	6	75-75; 104-104; 115-142; 174-174; 210-210; 233-242
ae37_046	ae37_046.xml	True	4	46-64; 71-73; 90-102; 142-142
ae37_047	ae37_047.xml	True	6	30-50; 85-131; 164-164; 180-180; 208-245; 286-294
ae37_048	ae37_048.xml	True	5	67-92; 103-112; 137-172; 192-192; 217-217
ae37_049	ae37_049.xml	True	8	46-46; 72-79; 99-127; 163-181; 188-188; 205-205; 227-252; 296-316
ae37_050	ae37_050.xml	True	8	88-95; 129-163; 187-194; 230-254; 262-287; 350-352; 374-402; 412-412
ae37_051	ae37_051.xml	True	4	47-71; 101-113; 134-136; 156-156
ae37_052	ae37_052.xml	True	12	60-60; 87-92; 114-128; 136-148; 170-170; 188-214; 255-255; 274-322; 362-374; 406-406; 459-459; 485-496
ae37_053	ae37_053.xml	True	3	29-29; 57-57; 106-114
ae37_054	ae37_054.xml	True	2	50-64; 92-106
ae37_055	ae37_055.xml	True	11	59-59; 92-92; 126-126; 168-198; 228-234; 256-272; 302-302; 332-348; 397-404; 429-434; 446-456
ae37_056	ae37_056.xml	True	9	53-53; 104-104; 127-127; 146-156; 194-197; 220-220; 244-271; 315-315; 337-338
ae37_057	ae37_057.xml	True	3	39-49; 73-86; 117-142
ae37_058	ae37_058.xml	True	8	34-58; 71-71; 89-104; 119-130; 156-175; 211-221; 243-243; 259-259
ae37_059	ae37_059.xml	True	8	36-47; 73-93; 127-138; 183-197; 208-225; 269-269; 290-310; 356-366
ae38_001	ae38_001.xml	True	12	36-37; 71-76; 88-112; 154-163; 202-209; 231-239; 250-263; 308-331; 354-367; 376-382; 390-426; 436-436
ae38_002	ae38_002.xml	True	12	35-38; 53-62; 91-105; 128-128; 154-168; 181-181; 213-228; 275-275; 288-296; 321-321; 334-343; 389-406
ae38_003	ae38_003.xml	True	8	41-41; 69-69; 82-90; 117-129; 141-150; 191-200; 227-244; 255-283
ae38_004	ae38_004.xml	True	12	39-41; 52-60; 89-99; 111-116; 144-153; 177-183; 198-198; 214-234; 259-270; 280-291; 300-323; 348-366
ae38_005	ae38_005.xml	True	10	41-54; 66-70; 84-92; 117-131; 170-170; 184-186; 197-207; 248-254; 279-284; 295-295
ae38_006	ae38_006.xml	True	4	59-66; 82-85; 112-124; 137-153
ae38_007	ae38_007.xml	True	2	37-46; 61-77
ae38_008	ae38_008.xml	True	7	25-25; 44-52; 64-84; 113-121; 165-180; 204-207; 217-223
ae38_009	ae38_009.xml	True	9	33-36; 50-59; 88-103; 118-122; 139-139; 155-169; 201-217; 245-245; 262-267
ae38_010	ae38_010.xml	True	4	50-60; 74-81; 98-112; 125-131
ae38_011	ae38_011.xml	True	4	50-77; 104-123; 135-143; 179-191
ae38_012	ae38_012.xml	True	9	48-52; 81-81; 113-124; 145-155; 226-237; 247-262; 288-288; 307-307; 333-347
ae38_013	ae38_013.xml	True	5	36-51; 61-65; 105-111; 120-129; 140-145
ae38_014	ae38_014.xml	True	9	35-44; 67-71; 107-111; 133-133; 145-148; 162-185; 224-235; 281-305; 333-353
ae38_015	ae38_015.xml	True	11	43-43; 67-81; 109-124; 137-148; 182-197; 231-234; 244-248; 260-284; 315-325; 370-379; 402-416
ae38_016	ae38_016.xml	True	16	37-46; 57-66; 81-90; 121-125; 162-176; 186-209; 238-252; 275-284; 297-321; 333-339; 362-375; 385-386; 400-413; 466-477; 486-498; 521-538
ae38_017	ae38_017.xml	True	6	41-45; 82-91; 98-103; 141-150; 181-188; 200-205
ae38_018	ae38_018.xml	True	8	52-58; 83-104; 137-145; 194-205; 213-230; 261-265; 278-296; 335-347
ae38_019	ae38_019.xml	True	6	36-45; 54-80; 101-110; 121-132; 152-168; 199-227
ae38_020	ae38_020.xml	True	4	44-61; 75-75; 101-101; 125-153
ae38_021	ae38_021.xml	True	7	45-64; 87-98; 125-134; 149-149; 179-187; 211-219; 234-239
ae38_022	ae38_022.xml	True	3	44-47; 61-80; 106-130
ae38_023	ae38_023.xml	True	8	39-53; 65-72; 84-75; 109-134; 145-156; 191-217; 260-262; 277-277
ae38_024	ae38_024.xml	True	8	24-27; 41-41; 65-75; 98-105; 114-119; 132-150; 213-216; 225-225
ae38_025	ae38_025.xml	True	14	91-91; 120-135; 144-154; 181-187; 219-228; 258-281; 309-317; 326-331; 355-358; 375-394; 408-408; 431-438; 461-468; 479-483
ae38_026	ae38_026.xml	True	3	41-45; 63-82; 122-145
ae38_027	ae38_027.xml	True	5	24-33; 41-56; 86-88; 111-117; 127-135
ae38_028	ae38_028.xml	True	6	29-36; 62-70; 93-107; 150-156; 193-204; 212-218
ae38_029	ae38_029.xml	True	16	39-44; 55-72; 106-120; 134-136; 152-158; 171-190; 221-233; 242-259; 272-276; 300-304; 323-331; 357-374; 387-398; 432-432; 450-464; 471-480
ae38_030	ae38_030.xml	True	4	46-52; 68-74; 91-97; 120-150
ae38_031	ae38_031.xml	True	8	35-36; 48-76; 118-130; 163-198; 267-284; 308-325; 334-348; 367-406
ae38_032	ae38_032.xml	True	10	40-43; 69-74; 83-118; 133-139; 163-163; 179-187; 200-213; 261-274; 317-317; 340-357
ae38_033	ae38_033.xml	True	3	64-77; 102-102; 126-130
ae38_034	ae38_034.xml	True	5	29-29; 58-71; 77-90; 112-123; 136-142
ae38_035	ae38_035.xml	True	5	62-62; 86-94; 129-135; 160-168; 179-185
ae38_036	ae38_036.xml	True	3	30-36; 49-87; 109-120
ae38_037	ae38_037.xml	True	8	23-28; 46-46; 67-71; 96-102; 128-134; 147-151; 165-183; 217-217
ae38_038	ae38_038.xml	True	11	45-45; 70-71; 96-106; 133-139; 156-156; 168-187; 215-222; 242-244; 263-273; 300-305; 318-321
ae38_039	ae38_039.xml	True	9	46-54; 67-69; 86-86; 115-123; 160-161; 188-210; 247-250; 275-278; 292-301
ae38_040	ae38_040.xml	True	7	56-63; 77-80; 96-107; 124-137; 169-179; 200-209; 222-234
ae38_041	ae38_041.xml	True	6	42-58; 90-99; 135-138; 152-152; 167-189; 243-253
ae38_042	ae38_042.xml	True	9	66-78; 86-108; 120-126; 154-154; 167-168; 184-200; 239-246; 287-287; 310-339
ae38_043	ae38_043.xml	True	7	40-49; 76-76; 95-100; 124-126; 134-146; 154-173; 208-222
ae38_044	ae38_044.xml	True	16	34-34; 49-71; 106-113; 135-135; 148-150; 167-185; 221-234; 245-251; 289-297; 307-307; 330-340; 351-355; 370-394; 438-446; 476-485; 496-502
ae38_045	ae38_045.xml	True	6	22-22; 34-34; 55-67; 105-111; 136-138; 150-158
ae38_046	ae38_046.xml	True	3	47-51; 65-75; 99-125
ae38_047	ae38_047.xml	True	4	48-57; 92-105; 125-133; 154-164
ae38_048	ae38_048.xml	True	4	43-51; 74-81; 103-117; 143-151
ae38_049	ae38_049.xml	True	16	27-28; 40-46; 79-91; 100-108; 118-122; 135-150; 181-193; 205-217; 227-238; 261-266; 284-284; 310-329; 340-356; 392-400; 421-424; 434-439
ae38_050	ae38_050.xml	True	5	37-54; 66-72; 88-107; 137-141; 150-157
ae38_051	ae38_051.xml	True	13	72-72; 96-106; 113-128; 155-172; 208-217; 246-267; 299-308; 318-324; 349-349; 368-380; 391-397; 415-421; 434-442
ae38_052	ae38_052.xml	True	10	35-42; 55-61; 73-75; 88-102; 131-140; 152-156; 182-202; 232-246; 255-261; 274-283
ae38_053	ae38_053.xml	True	9	39-44; 64-73; 86-86; 123-132; 157-163; 176-177; 189-189; 221-242; 250-259
ae38_054	ae38_054.xml	True	3	43-43; 65-72; 96-102
ae38_055	ae38_055.xml	True	2	47-58; 81-101
ae38_056	ae38_056.xml	True	6	27-33; 44-44; 53-70; 101-101; 124-141; 151-161
ae38_057	ae38_057.xml	True	3	42-42; 71-86; 93-105
ae38_058	ae38_058.xml	True	9	32-36; 73-97; 124-124; 146-146; 165-169; 179-192; 224-236; 260-271; 284-287
ae38_059	ae38_059.xml	True	9	60-68; 81-128; 141-141; 167-170; 183-186; 203-224; 256-272; 308-327; 352-371
ae53_001	ae53_001.xml	True	5	44-87; 100-100; 137-160; 179-237; 275-315
ae53_002	ae53_002.xml	True	4	69-87; 96-164; 195-222; 260-271
ae53_003	ae53_003.xml	True	9	109-131; 137-137; 180-223; 252-270; 277-290; 297-355; 420-436; 465-491; 500-530
ae53_004	ae53_004.xml	True	11	53-73; 93-116; 128-132; 179-218; 265-319; 417-438; 447-491; 504-547; 634-647; 663-692; 728-760
ae53_005	ae53_005.xml	True	3	37-54; 66-119; 143-177
ae53_006	ae53_006.xml	True	7	71-71; 109-137; 155-222; 263-300; 335-364; 403-403; 447-469
ae53_007	ae53_007.xml	True	8	110-127; 137-165; 175-235; 258-258; 275-348; 401-401; 424-476; 498-524
ae53_008	ae53_008.xml	True	8	36-64; 86-86; 126-153; 196-228; 236-247; 256-355; 408-434; 442-509
ae53_009	ae53_009.xml	True	11	143-156; 164-178; 187-232; 255-260; 274-366; 407-418; 428-428; 463-495; 525-540; 576-611; 618-633
ae53_010	ae53_010.xml	True	13	33-33; 68-77; 91-121; 133-155; 175-191; 200-211; 219-236; 328-356; 368-422; 437-492; 592-601; 612-633; 667-682
ae53_011	ae53_011.xml	True	4	40-49; 102-129; 147-170; 184-198
ae53_012	ae53_012.xml	True	6	32-81; 105-111; 128-140; 183-210; 257-283; 320-359
ae53_013	ae53_013.xml	True	6	48-63; 73-97; 129-129; 174-174; 218-242; 255-266
ae53_014	ae53_014.xml	True	12	54-79; 114-124; 133-176; 230-281; 371-371; 403-424; 437-473; 520-603; 649-666; 675-704; 720-790; 802-807
ae53_015	ae53_015.xml	True	11	62-66; 107-107; 152-166; 212-256; 282-307; 332-368; 407-424; 434-496; 586-594; 611-625; 633-654
ae53_016	ae53_016.xml	True	10	79-121; 127-194; 207-216; 257-290; 302-307; 321-367; 427-440; 453-453; 494-516; 532-571
ae53_017	ae53_017.xml	True	10	69-84; 120-170; 218-272; 285-285; 333-350; 374-422; 461-518; 572-601; 646-662; 697-733
ae53_018	ae53_018.xml	True	2	43-65; 88-123
ae53_019	ae53_019.xml	True	3	54-92; 139-139; 174-201
ae53_020	ae53_020.xml	True	3	60-88; 140-199; 210-227
ae53_021	ae53_021.xml	True	7	116-156; 167-197; 240-259; 276-282; 326-345; 370-400; 416-419
ae53_022	ae53_022.xml	True	7	44-69; 114-132; 145-163; 193-232; 264-346; 407-425; 436-501
ae53_023	ae53_023.xml	True	8	69-69; 120-133; 146-146; 173-211; 251-264; 300-345; 379-379; 416-437
ae53_024	ae53_024.xml	True	6	10-63; 73-104; 136-166; 182-190; 226-271; 332-392
ae53_025	ae53_025.xml	True	3	40-52; 64-118; 145-187
ae53_026	ae53_026.xml	True	5	115-146; 180-203; 246-304; 331-369; 404-429
ae53_027	ae53_027.xml	True	8	34-46; 58-58; 107-134; 164-195; 209-223; 235-245; 311-336; 347-388
ae53_028	ae53_028.xml	True	4	45-88; 100-111; 123-181; 202-202
ae53_029	ae53_029.xml	True	3	49-86; 94-112; 122-171
ae53_030	ae53_030.xml	True	4	95-143; 172-227; 256-317; 350-400
ae53_031	ae53_031.xml	True	6	60-75; 79-136; 166-197; 219-229; 240-287; 367-416
ae53_032	ae53_032.xml	True	3	105-131; 145-217; 230-256
ae53_033	ae53_033.xml	True	3	56-56; 100-111; 140-189
ae53_034	ae53_034.xml	True	4	32-55; 67-92; 101-178; 186-195
ae53_035	ae53_035.xml	True	4	35-45; 92-124; 161-188; 226-269
ae53_036	ae53_036.xml	True	4	67-86; 136-180; 197-235; 244-253
ae53_037	ae53_037.xml	True	14	105-105; 137-147; 158-193; 212-235; 274-294; 318-324; 376-388; 399-409; 428-476; 487-542; 554-554; 591-631; 660-670; 688-689
ae53_038	ae53_038.xml	True	4	40-86; 122-147; 158-178; 205-243
ae53_039	ae53_039.xml	True	7	43-69; 78-95; 104-130; 146-205; 234-247; 273-303; 319-326
ae53_040	ae53_040.xml	True	10	78-85; 133-155; 165-165; 194-220; 253-263; 298-335; 366-366; 409-434; 444-501; 513-533
ae53_041	ae53_041.xml	True	4	29-45; 93-96; 122-140; 155-162
ae53_042	ae53_042.xml	True	3	75-94; 106-143; 193-218
ae53_043	ae53_043.xml	True	6	65-102; 117-163; 204-261; 304-322; 417-446; 457-475
ae53_044	ae53_044.xml	True	4	82-110; 122-140; 150-153; 208-250
ae53_045	ae53_045.xml	True	3	30-48; 65-117; 145-195
ae53_046	ae53_046.xml	True	9	38-66; 104-128; 141-172; 217-247; 261-274; 287-352; 452-464; 502-527; 537-564
ae53_047	ae53_047.xml	True	8	64-109; 136-143; 183-243; 259-276; 288-296; 308-372; 423-423; 466-501
ae53_048	ae53_048.xml	True	14	105-105; 136-145; 152-192; 215-248; 288-296; 331-387; 424-446; 454-476; 492-531; 541-605; 613-613; 650-672; 701-717; 732-741
ae53_049	ae53_049.xml	True	14	122-122; 161-166; 178-206; 227-250; 301-301; 332-398; 425-443; 452-452; 474-512; 530-599; 610-610; 640-670; 690-710; 727-734
ae53_050	ae53_050.xml	True	12	34-67; 106-115; 126-172; 212-267; 350-371; 406-431; 440-462; 501-547; 597-614; 621-653; 666-719; 731-731
ae53_051	ae53_051.xml	True	11	130-130; 170-211; 250-284; 317-342; 353-360; 375-445; 481-500; 539-553; 564-581; 596-618; 630-640
ae53_052	ae53_052.xml	True	10	91-119; 156-184; 200-263; 296-305; 321-324; 344-378; 481-486; 505-505; 544-576; 597-597
ae53_053	ae53_053.xml	True	12	31-63; 72-88; 113-177; 208-228; 237-249; 260-306; 385-422; 460-486; 540-562; 597-607; 631-663; 700-731
ae53_054	ae53_054.xml	True	3	108-108; 140-158; 196-196
